id,district,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area
15530,Puerta del Ángel,72.0,1,1,145000,2014
15529,Puerta del Ángel,150.0,4,2,578000,3853
15528,Puerta del Ángel,41.0,0,1,165000,4024
15527,Águilas,120.0,4,2,280000,2333
15526,Aluche,99.0,3,1,220000,2222
15525,Aluche,70.0,2,1,186000,2657
15524,Lucero,125.0,3,2,385000,3080
15523,Aluche,80.0,0,1,176000,2200
15522,Aluche,49.0,1,1,169999,3469
15521,Los Cármenes,65.0,1,1,210000,3231
15520,Los Cármenes,57.0,1,1,169000,2965
15519,Puerta del Ángel,70.0,2,1,235000,3357
15518,Puerta del Ángel,66.0,3,1,163000,2470
15517,Latina,44.0,1,1,145000,3295
15516,Los Cármenes,92.0,2,1,222000,2413
15515,Aluche,65.0,2,1,135000,2077
15514,Latina,85.0,3,1,149000,1753
15513,Los Cármenes,90.0,3,1,180000,2000
15511,Águilas,70.0,3,1,160000,2286
15510,Águilas,77.0,3,1,154000,2000
15509,Puerta del Ángel,86.0,3,1,210000,2442
15508,Lucero,60.0,3,1,140000,2333
15507,Aluche,70.0,3,2,145000,2071
15506,Los Cármenes,87.0,2,1,244000,2805
15505,Lucero,90.0,3,1,270000,3000
15504,Campamento,98.0,2,3,275000,2806
15503,Campamento,102.0,3,3,285000,2794
15502,Puerta del Ángel,75.0,3,1,169000,2253
15500,Águilas,200.0,4,3,500000,2500
15499,Aluche,67.0,2,1,178000,2657
15498,Puerta del Ángel,66.0,2,1,172000,2606
15497,Aluche,140.0,4,3,420000,3000
15496,Campamento,60.0,3,1,180000,3000
15495,Puerta del Ángel,95.0,2,1,260000,2737
15494,Campamento,60.0,1,1,183500,3058
15493,Puerta del Ángel,140.0,4,2,300000,2143
15492,Puerta del Ángel,110.0,0,2,180000,1636
15491,Los Cármenes,105.0,3,2,279000,2657
15490,Los Cármenes,130.0,4,2,385000,2962
15489,Puerta del Ángel,100.0,2,1,300000,3000
15488,Lucero,60.0,3,1,180000,3000
15487,Los Cármenes,115.0,4,2,390000,3391
15485,Puerta del Ángel,121.0,4,2,390000,3223
15484,Puerta del Ángel,200.0,5,2,240000,1200
15483,Puerta del Ángel,55.0,2,1,158000,2873
15482,Lucero,110.0,3,2,365000,3318
15481,Puerta del Ángel,68.0,3,1,160000,2353
15480,Aluche,60.0,2,2,145500,2425
15479,Puerta del Ángel,104.0,3,2,350000,3365
15478,Campamento,96.0,3,2,218000,2271
15477,Aluche,98.0,2,1,240000,2449
15474,Águilas,67.0,3,1,135000,2015
15473,Puerta del Ángel,65.0,3,1,170000,2615
15472,Águilas,75.0,2,1,175000,2333
15471,Puerta del Ángel,96.0,3,1,288000,3000
15468,Puerta del Ángel,75.0,3,1,265000,3533
15467,Puerta del Ángel,78.0,2,1,155000,1987
15466,Águilas,67.0,2,2,151000,2254
15465,Aluche,78.0,2,1,160000,2051
15464,Campamento,52.0,1,1,210000,4038
15461,Latina,68.0,2,1,140000,2059
15460,Aluche,75.0,2,1,147000,1960
15459,Lucero,50.0,3,1,180000,3600
15458,Aluche,65.0,2,1,209000,3215
15457,Aluche,65.0,2,1,204000,3138
15456,Aluche,75.0,0,1,224000,2987
15455,Aluche,75.0,3,1,229000,3053
15454,Aluche,80.0,3,1,235000,2938
15453,Águilas,68.0,3,1,230000,3382
15452,Puerta del Ángel,125.0,3,1,600000,4800
15450,Latina,98.0,3,1,265000,2704
15449,Puerta del Ángel,75.0,2,1,222000,2960
15448,Águilas,72.0,3,1,169000,2347
15446,Latina,70.0,2,1,205000,2929
15445,Latina,90.0,3,1,290000,3222
15444,Latina,65.0,3,1,149900,2306
15443,Latina,64.0,3,1,145000,2266
15442,Aluche,80.0,2,2,195000,2438
15441,Latina,70.0,2,1,189000,2700
15438,Aluche,140.0,4,2,451000,3221
15437,Puerta del Ángel,105.0,4,2,390000,3714
15436,Aluche,90.0,3,1,200000,2222
15435,Los Cármenes,90.0,3,2,240000,2667
15434,Lucero,180.0,5,2,350000,1944
15433,Lucero,84.0,2,1,239000,2845
15432,Águilas,75.0,3,1,160000,2133
15431,Puerta del Ángel,75.0,2,1,175000,2333
15430,Latina,64.0,2,1,229000,3578
15429,Latina,84.0,0,2,140000,1667
15428,Los Cármenes,100.0,2,1,390000,3900
15427,Los Cármenes,105.0,3,1,230000,2190
15426,Latina,91.0,3,2,170000,1868
15425,Los Cármenes,140.0,4,2,450000,3214
15424,Aluche,220.0,5,2,470000,2136
15423,Puerta del Ángel,86.0,3,2,305000,3547
15421,Los Cármenes,91.0,2,1,222000,2440
15420,Latina,67.0,3,1,145000,2164
15419,Los Cármenes,80.0,2,1,149000,1862
15416,Lucero,62.0,3,1,150000,2419
15414,Águilas,80.0,3,2,215000,2688
15413,Aluche,103.0,4,2,240000,2330
15412,Águilas,90.0,3,1,195000,2167
15411,Latina,62.0,3,1,149000,2403
15410,Puerta del Ángel,60.0,3,1,149000,2483
15409,Los Cármenes,63.0,2,1,145000,2302
15408,Puerta del Ángel,70.0,2,1,178000,2543
15407,Puerta del Ángel,88.0,3,2,317000,3602
15405,Latina,83.0,3,1,219000,2639
15404,Latina,128.0,3,2,240000,1875
15402,Latina,76.0,2,1,240000,3158
15400,Campamento,60.0,2,1,160000,2667
15399,Latina,58.0,2,1,168000,2897
15398,Latina,120.0,4,2,550000,4583
15397,Puerta del Ángel,70.0,1,1,185000,2643
15396,Aluche,70.0,3,2,149000,2129
15394,Campamento,148.0,4,3,359000,2426
15393,Puerta del Ángel,30.0,0,1,158000,5267
15392,Lucero,220.0,0,1,160000,727
15391,Águilas,82.0,3,1,163999,2000
15390,Puerta del Ángel,60.0,2,1,198000,3300
15382,Campamento,80.0,3,1,139000,1738
15381,Latina,128.0,4,2,198000,1547
15380,Puerta del Ángel,42.0,2,1,165000,3929
15378,Lucero,70.0,3,1,150000,2143
15377,Aluche,79.0,4,2,183000,2316
15376,Puerta del Ángel,50.0,2,1,168000,3360
15372,Latina,96.0,3,2,218000,2271
15371,Lucero,61.0,3,1,150000,2459
15369,Aluche,87.0,3,1,205000,2356
15368,Puerta del Ángel,95.0,3,1,159999,1684
15366,Águilas,80.0,3,1,155000,1938
15363,Campamento,102.0,4,1,220000,2157
15362,Águilas,94.0,3,2,260000,2766
15361,Los Cármenes,100.0,3,2,253000,2530
15359,Águilas,60.0,2,1,140000,2333
15358,Los Cármenes,81.0,2,2,166000,2049
15357,Águilas,80.0,3,1,189000,2362
15356,Águilas,120.0,3,1,269000,2242
15355,Puerta del Ángel,55.0,1,1,180000,3273
15353,Puerta del Ángel,260.0,4,3,899000,3458
15352,Águilas,50.0,2,1,139000,2780
15350,Lucero,67.0,3,1,238000,3552
15349,Puerta del Ángel,117.0,2,1,200000,1709
15348,Latina,100.0,3,2,270000,2700
15347,Latina,47.0,2,1,195000,4149
15346,Lucero,78.0,3,1,179000,2295
15345,Aluche,80.0,3,1,185000,2312
15344,Aluche,70.0,3,1,169000,2414
15343,Aluche,130.0,3,2,360000,2769
15342,Aluche,107.0,4,2,230000,2150
15341,Lucero,60.0,2,1,185000,3083
15340,Lucero,77.0,3,1,199000,2584
15339,Lucero,59.0,2,1,158900,2693
15338,Aluche,75.0,3,1,138000,1840
15337,Puerta del Ángel,61.0,3,1,210000,3443
15336,Aluche,88.0,3,1,190000,2159
15335,Águilas,70.0,2,1,200000,2857
15334,Aluche,75.0,1,1,175000,2333
15330,Águilas,115.0,4,2,215000,1870
15329,Puerta del Ángel,80.0,2,2,240000,3000
15328,Águilas,67.0,3,1,135000,2015
15326,Puerta del Ángel,75.0,3,1,172000,2293
15325,Lucero,93.0,3,1,219000,2355
15324,Latina,110.0,4,2,235000,2136
15322,Aluche,96.0,4,2,265000,2760
15321,Aluche,75.0,2,1,139000,1853
15320,Puerta del Ángel,104.0,3,3,350000,3365
15319,Aluche,120.0,4,2,290000,2417
15318,Puerta del Ángel,70.0,2,1,150000,2143
15317,Lucero,63.0,2,1,139000,2206
15315,Latina,71.0,3,1,170000,2394
15314,Aluche,122.0,3,2,380000,3115
15313,Latina,80.0,3,1,198000,2475
15312,Latina,130.0,4,2,385000,2962
15311,Latina,80.0,3,1,205000,2562
15310,Puerta del Ángel,63.0,2,1,220000,3492
15309,Lucero,80.0,3,1,147500,1844
15308,Puerta del Ángel,71.0,3,1,156600,2206
15307,Lucero,50.0,1,1,150000,3000
15305,Aluche,75.0,3,1,185000,2467
15304,Puerta del Ángel,80.0,2,1,152000,1900
15303,Campamento,70.0,3,1,198000,2829
15301,Aluche,84.0,3,1,270000,3214
15299,Los Cármenes,270.0,3,2,315000,1167
15298,Puerta del Ángel,72.0,3,1,139000,1931
15297,Puerta del Ángel,54.0,1,1,180000,3333
15296,Puerta del Ángel,55.0,1,1,140000,2545
15295,Lucero,79.0,4,1,170000,2152
15294,Aluche,160.0,4,2,418000,2612
15293,Águilas,89.0,3,1,180000,2022
15291,Puerta del Ángel,73.0,3,1,195000,2671
15290,Campamento,90.0,3,2,265000,2944
15289,Lucero,81.0,2,1,230000,2840
15288,Lucero,103.0,3,1,185000,1796
15287,Campamento,64.0,3,1,165000,2578
15286,Puerta del Ángel,64.0,2,1,150000,2344
15285,Los Cármenes,89.0,4,1,154000,1730
15284,Puerta del Ángel,65.0,3,1,148270,2281
15283,Latina,62.0,3,1,148270,2391
15282,Puerta del Ángel,65.0,2,1,189000,2908
15281,Latina,127.0,4,2,290000,2283
15279,Latina,127.0,4,2,290000,2283
15278,Los Cármenes,80.0,2,1,248000,3100
15277,Águilas,78.0,1,1,209000,2679
15275,Águilas,82.0,3,1,167000,2037
15274,Puerta del Ángel,37.0,1,1,154000,4162
15272,Lucero,77.0,3,1,149000,1935
15271,Puerta del Ángel,40.0,1,1,155000,3875
15270,Aluche,67.0,2,1,210000,3134
15269,Lucero,67.0,2,1,155000,2313
15268,Aluche,96.0,4,2,270000,2812
15267,Águilas,77.0,3,1,196000,2545
15266,Campamento,120.0,4,2,550000,4583
15265,Puerta del Ángel,74.0,3,1,229900,3107
15264,Puerta del Ángel,95.0,2,1,199000,2095
15263,Aluche,59.0,3,1,145000,2458
15261,Aluche,130.0,4,2,420000,3231
15260,Águilas,100.0,3,2,300000,3000
15259,Águilas,117.0,4,2,365000,3120
15258,Águilas,80.0,2,1,250000,3125
15257,Latina,79.0,3,1,190000,2405
15255,Lucero,93.0,3,1,250000,2688
15254,Lucero,90.0,3,1,210000,2333
15253,Los Cármenes,81.0,1,1,222000,2741
15251,Aluche,75.0,2,1,185000,2467
15250,Puerta del Ángel,100.0,4,1,369000,3690
15249,Campamento,46.0,1,1,180000,3913
15248,Aluche,75.0,2,1,155000,2067
15247,Puerta del Ángel,74.0,3,1,220000,2973
15246,Puerta del Ángel,78.0,2,1,183000,2346
15244,Puerta del Ángel,78.0,2,1,154000,1974
15243,Campamento,80.0,2,1,265000,3312
15242,Latina,79.0,3,2,155000,1962
15241,Los Cármenes,150.0,4,1,209900,1399
15240,Los Cármenes,127.0,2,1,270000,2126
15239,Puerta del Ángel,123.0,2,2,375000,3049
15238,Puerta del Ángel,63.0,2,1,220000,3492
15236,Águilas,60.0,2,1,139900,2332
15235,Puerta del Ángel,51.0,1,1,148000,2902
15234,Puerta del Ángel,50.0,1,1,148000,2960
15233,Puerta del Ángel,59.0,1,1,159000,2695
15231,Puerta del Ángel,62.0,3,1,148270,2391
15230,Puerta del Ángel,78.0,3,1,210000,2692
15224,Latina,91.0,4,2,270000,2967
15223,Latina,72.0,3,1,155000,2153
15222,Lucero,76.0,3,1,150000,1974
15221,Puerta del Ángel,85.0,3,2,320000,3765
15219,Campamento,70.0,3,1,188000,2686
15218,Aluche,136.0,4,2,335000,2463
15217,Puerta del Ángel,63.0,2,1,199000,3159
15216,Aluche,80.0,3,1,220000,2750
15215,Campamento,95.0,3,2,286410,3015
15214,Campamento,97.0,3,2,295650,3048
15212,Águilas,63.0,2,1,135000,2143
15210,Los Cármenes,69.0,2,1,236000,3420
15209,Latina,75.0,2,1,150000,2000
15208,Cuatro Vientos,70.0,0,2,210000,3000
15207,Los Cármenes,81.0,3,1,169000,2086
15204,Lucero,52.0,1,1,157000,3019
15202,Campamento,190.0,5,3,490000,2579
15201,Lucero,73.0,2,1,139000,1904
15200,Lucero,73.0,2,1,250000,3425
15199,Aluche,62.0,2,1,145000,2339
15198,Puerta del Ángel,90.0,1,1,312000,3467
15197,Los Cármenes,88.0,3,1,279000,3170
15195,Campamento,74.0,3,1,169000,2284
15193,Puerta del Ángel,202.0,5,2,640000,3168
15192,Los Cármenes,75.0,3,1,244500,3260
15191,Águilas,79.0,3,1,179900,2277
15190,Lucero,47.0,1,1,180000,3830
15189,Puerta del Ángel,72.0,1,1,162000,2250
15188,Aluche,105.0,1,1,245000,2333
15187,Puerta del Ángel,119.0,3,2,348000,2924
15186,Aluche,121.0,4,2,369000,3050
15185,Los Cármenes,81.0,3,1,195000,2407
15184,Puerta del Ángel,85.0,2,1,215000,2529
15182,Aluche,88.0,3,2,198000,2250
15181,Campamento,112.0,5,3,165000,1473
15180,Aluche,129.0,4,2,391000,3031
15179,Lucero,120.0,3,2,330000,2750
15178,Lucero,87.0,3,1,275000,3161
15177,Lucero,129.0,4,2,220000,1705
15176,Lucero,92.0,3,1,209000,2272
15174,Lucero,74.0,2,1,159000,2149
15172,Aluche,70.0,2,1,186000,2657
15170,Puerta del Ángel,140.0,4,2,560000,4000
15169,Los Cármenes,78.0,2,2,275000,3526
15168,Los Cármenes,86.0,3,1,267000,3105
15166,Aluche,84.0,3,2,198000,2357
15165,Aluche,75.0,3,2,179900,2399
15164,Los Cármenes,87.0,3,2,186000,2138
15163,Campamento,110.0,3,2,259500,2359
15162,Lucero,63.0,1,1,179900,2856
15161,Los Cármenes,70.0,4,1,143400,2049
15160,Aluche,110.0,3,1,227500,2068
15158,Campamento,66.0,2,2,194500,2947
15157,Campamento,72.0,1,1,189500,2632
15156,Campamento,69.0,2,2,210500,3051
15155,Lucero,65.0,1,1,220000,3385
15154,Lucero,59.0,1,1,167500,2839
15153,Los Cármenes,109.0,5,2,336000,3083
15151,Puerta del Ángel,97.0,3,1,159900,1648
15150,Latina,76.0,3,1,210000,2763
15147,Los Cármenes,67.0,3,1,150000,2239
15146,Lucero,72.0,3,1,175000,2431
15145,Lucero,64.0,2,1,145000,2266
15144,Aluche,132.0,4,2,380000,2879
15142,Lucero,80.0,2,2,279900,3499
15141,Aluche,200.0,5,2,389000,1945
15139,Latina,135.0,4,2,390000,2889
15138,Puerta del Ángel,49.0,0,1,150000,3061
15137,Aluche,75.0,3,1,151900,2025
15136,Los Cármenes,80.0,3,1,142500,1781
15133,Puerta del Ángel,71.0,2,1,300000,4225
15132,Lucero,75.0,2,1,195000,2600
15131,Lucero,88.0,2,1,160000,1818
15130,Puerta del Ángel,117.0,4,2,405000,3462
15129,Lucero,136.0,4,2,369000,2713
15128,Los Cármenes,138.0,4,3,449900,3260
15126,Aluche,122.0,3,2,349000,2861
15125,Lucero,92.0,3,1,226000,2457
15124,Lucero,91.0,3,2,256250,2816
15123,Los Cármenes,48.0,0,1,235000,4896
15120,Lucero,60.0,2,1,145000,2417
15119,Latina,76.0,3,1,199000,2618
15117,Latina,145.0,4,2,295000,2034
15116,Puerta del Ángel,70.0,2,2,165000,2357
15115,Aluche,69.0,2,1,144999,2101
15114,Puerta del Ángel,187.0,3,1,349000,1866
15113,Latina,60.0,3,2,158000,2633
15112,Latina,123.0,3,2,395000,3211
15110,Latina,78.0,1,1,165000,2115
15109,Latina,56.0,3,1,170000,3036
15108,Aluche,137.0,4,2,355000,2591
15107,Campamento,140.0,3,2,280000,2000
15106,Latina,86.0,2,2,305000,3547
15105,Latina,127.0,3,1,600000,4724
15102,Águilas,73.0,3,1,155000,2123
15101,Águilas,70.0,3,1,137900,1970
15100,Puerta del Ángel,113.0,4,2,340000,3009
15099,Lucero,75.0,3,1,160000,2133
15097,Aluche,70.0,2,1,137000,1957
15096,Aluche,95.0,3,2,189000,1989
15095,Los Cármenes,86.0,3,1,169000,1965
15094,Puerta del Ángel,144.0,2,1,310000,2153
15093,Puerta del Ángel,62.0,2,1,175000,2823
15091,Puerta del Ángel,72.0,2,1,135000,1875
15088,Puerta del Ángel,94.0,2,2,229000,2436
15087,Puerta del Ángel,70.0,3,1,145000,2071
15086,Aluche,96.0,4,1,225000,2344
15085,Los Cármenes,80.0,2,2,275000,3438
15083,Lucero,129.0,4,2,220000,1705
15082,Águilas,180.0,3,2,490000,2722
15081,Lucero,63.0,3,1,159900,2538
15079,Latina,97.0,3,1,163000,1680
15078,Puerta del Ángel,52.0,2,1,210000,4038
15077,Latina,200.0,5,2,239900,1200
15076,Latina,68.0,2,1,209000,3074
15075,Puerta del Ángel,70.0,2,1,218000,3114
15074,Latina,80.0,3,1,260000,3250
15073,Latina,78.0,2,1,155000,1987
15071,Águilas,70.0,3,1,145000,2071
15070,Puerta del Ángel,98.0,3,2,287000,2929
15069,Lucero,63.0,3,1,140000,2222
15068,Águilas,75.0,3,1,169990,2267
15067,Aluche,100.0,4,2,299000,2990
15065,Campamento,65.0,3,1,150000,2308
15064,Puerta del Ángel,107.0,3,2,459000,4290
15063,Los Cármenes,87.0,3,2,189000,2172
15062,Lucero,87.0,3,1,275000,3161
15061,Campamento,95.0,3,2,240000,2526
15060,Los Cármenes,150.0,4,2,369000,2460
15059,Puerta del Ángel,57.0,1,1,159000,2789
15058,Puerta del Ángel,79.0,3,1,235000,2975
15057,Aluche,79.0,4,1,179990,2278
15056,Aluche,135.0,3,2,280000,2074
15055,Aluche,194.0,4,2,420000,2165
15054,Puerta del Ángel,80.0,3,1,199000,2488
15053,Lucero,80.0,2,2,265000,3312
15052,Los Cármenes,82.0,3,1,269000,3280
15051,Los Cármenes,140.0,4,2,440000,3143
15050,Puerta del Ángel,87.0,2,1,179000,2057
15045,Aluche,78.0,4,1,155000,1987
15044,Aluche,83.0,3,1,239900,2890
15043,Los Cármenes,75.0,2,1,238000,3173
15041,Aluche,97.0,3,1,188000,1938
15040,Puerta del Ángel,64.0,2,1,220000,3438
15038,Lucero,102.0,3,2,265000,2598
15037,Latina,66.0,2,1,207000,3136
15036,Latina,70.0,3,1,156000,2229
15035,Puerta del Ángel,55.0,3,1,169000,3073
15034,Lucero,77.0,3,1,215000,2792
15032,Moncloa,300.0,5,4,1450000,4833
15030,Moncloa,99.0,2,2,545000,5505
15029,Moncloa,602.0,6,3,1296000,2153
15027,Moncloa,274.0,5,3,1150000,4197
15026,Moncloa,166.0,3,2,679000,4090
15025,Moncloa,413.0,6,4,1199000,2903
15024,Moncloa,204.0,3,3,945000,4632
15023,Moncloa,177.0,3,3,857000,4842
15021,Moncloa,300.0,4,3,890000,2967
15019,Valdemarín,300.0,5,5,1300000,4333
15018,Valdemarín,365.0,3,4,1300000,3562
15017,Valdemarín,155.0,4,4,930000,6000
15016,Moncloa,200.0,5,4,990000,4950
15014,Moncloa,312.0,6,5,1145000,3670
15013,Moncloa,185.0,4,4,880000,4757
15010,Moncloa,200.0,5,4,975000,4875
15009,Moncloa,95.0,2,2,439000,4621
15008,Moncloa,500.0,6,8,1400000,2800
15006,Argüelles,160.0,4,3,445000,2781
15004,Moncloa,177.0,3,2,857000,4842
15003,Moncloa,204.0,3,2,945000,4632
15001,Moncloa,362.0,5,4,1190000,3287
15000,Moncloa,300.0,5,5,1470000,4900
14999,Moncloa,410.0,6,4,850000,2073
14997,Moncloa,205.0,3,4,1200000,5854
14996,Moncloa,240.0,4,4,1200000,5000
14995,Casa de Campo,182.0,4,2,852000,4681
14994,Argüelles,85.0,4,2,418000,4918
14993,Moncloa,207.0,6,4,965000,4662
14992,Moncloa,200.0,3,3,1350000,6750
14991,Moncloa,166.0,4,3,635000,3825
14990,Moncloa,182.0,3,3,890000,4890
14989,Argüelles,90.0,2,1,290000,3222
14987,Moncloa,150.0,3,3,890000,5933
14986,Moncloa,433.0,5,5,1200000,2771
14984,Moncloa,225.0,5,4,960000,4267
14983,Moncloa,359.0,6,4,1390000,3872
14980,Valdemarín,99.0,2,2,545000,5505
14978,Moncloa,166.0,4,3,635000,3825
14977,Moncloa,100.0,3,1,500000,5000
14976,El Plantío,302.0,5,5,795000,2632
14975,Aravaca,448.0,5,5,1080000,2411
14974,Moncloa,153.0,2,3,570000,3725
14972,Moncloa,310.0,5,4,1340000,4323
14970,Moncloa,90.0,2,1,350000,3889
14968,Aravaca,350.0,6,6,1390000,3971
14966,Moncloa,280.0,8,4,960000,3429
14964,Moncloa,220.0,5,5,750000,3409
14962,Moncloa,800.0,4,4,1350000,1688
14956,Valdemarín,159.0,4,3,850000,5597
14955,Moncloa,255.0,5,3,875000,3431
14954,Moncloa,226.0,3,3,890000,3938
14953,Argüelles,202.0,5,2,890000,4406
14951,Argüelles,128.0,3,2,685000,5352
14950,Ciudad Universitaria,163.0,4,2,633000,3883
14949,Moncloa,206.0,3,3,753000,3655
14947,Moncloa,357.0,5,5,1300000,3641
14946,Moncloa,400.0,5,6,1350000,3375
14941,Moncloa,319.0,4,6,1370000,4295
14939,Moncloa,32.0,1,1,169000,5281
14938,Moncloa,236.0,4,3,870000,3686
14937,Moncloa,270.0,3,5,1450000,5370
14936,Moncloa,158.0,3,2,650000,4114
14935,Moncloa,215.0,4,2,799000,3716
14930,Ciudad Universitaria,350.0,6,5,1290000,3686
14929,Moncloa,300.0,4,4,998000,3327
14928,Ciudad Universitaria,125.0,2,2,550000,4400
14926,Moncloa,214.0,3,3,1100000,5140
14925,Moncloa,160.0,3,3,650000,4062
14924,Moncloa,360.0,5,4,1150000,3194
14923,Moncloa,214.0,3,2,1275000,5958
14921,Ciudad Universitaria,106.0,2,1,430000,4057
14920,Argüelles,51.0,1,1,450000,8824
14919,Valdezarza,74.0,3,1,290000,3919
14918,Moncloa,370.0,5,5,1090000,2946
14917,Valdezarza,82.0,2,1,448000,5463
14916,Moncloa,219.0,4,3,950000,4338
14914,Moncloa,111.0,3,2,630000,5676
14913,Moncloa,224.0,3,3,1000000,4464
14912,Moncloa,335.0,5,4,950000,2836
14911,Moncloa,362.0,5,3,1225000,3384
14907,Moncloa,151.0,4,2,755000,5000
14906,Moncloa,246.0,3,5,775000,3150
14903,Moncloa,155.0,4,4,955000,6161
14902,Moncloa,232.0,3,4,975000,4203
14899,Moncloa,606.0,6,5,1500000,2475
14898,Argüelles,218.0,2,2,1019900,4678
14897,Argüelles,278.0,6,3,990000,3561
14896,Argüelles,116.0,3,2,575000,4957
14895,Valdemarín,406.0,3,3,1400000,3448
14894,Argüelles,116.0,3,2,575000,4957
14893,Casa de Campo,66.0,2,1,225000,3409
14892,Argüelles,80.0,1,1,530000,6625
14891,Valdemarín,234.0,3,3,890000,3803
14890,Moncloa,268.0,5,4,1490000,5560
14888,Argüelles,139.0,5,2,622000,4475
14887,Argüelles,218.0,4,4,1400000,6422
14885,Aravaca,224.0,5,3,870000,3884
14883,Aravaca,246.0,3,2,775000,3150
14881,Valdemarín,242.0,4,3,810000,3347
14880,Aravaca,224.0,5,4,1195000,5335
14879,Argüelles,78.0,1,1,439000,5628
14878,El Plantío,340.0,4,4,700000,2059
14877,Argüelles,208.0,4,2,930000,4471
14876,Ciudad Universitaria,70.0,2,2,390000,5571
14875,Argüelles,215.0,4,3,799000,3716
14874,Argüelles,256.0,5,4,1350000,5273
14872,Moncloa,96.0,2,2,410000,4271
14871,Moncloa,262.0,5,3,960000,3664
14870,Moncloa,242.0,4,4,990000,4091
14868,Moncloa,350.0,6,6,1390000,3971
14866,Aravaca,305.0,5,4,1350000,4426
14865,Aravaca,600.0,6,3,1500000,2500
14863,Valdezarza,118.0,3,3,370000,3136
14862,Aravaca,208.0,3,3,890000,4279
14861,Ciudad Universitaria,400.0,4,3,904800,2262
14860,Moncloa,268.0,5,4,1490000,5560
14859,Aravaca,143.0,3,2,630000,4406
14858,Moncloa,160.0,4,2,650000,4062
14855,Aravaca,217.0,3,3,1350000,6221
14854,Casa de Campo,100.0,3,2,265000,2650
14853,Valdezarza,75.0,3,1,204000,2720
14852,Valdemarín,100.0,2,2,545000,5450
14851,El Plantío,400.0,6,5,899000,2248
14850,Aravaca,442.0,6,5,1150000,2602
14849,Valdezarza,86.0,2,1,290000,3372
14848,Ciudad Universitaria,184.0,4,3,735000,3995
14846,Aravaca,133.0,3,2,640000,4812
14845,Argüelles,102.0,3,1,270000,2647
14844,Valdemarín,270.0,3,4,1350000,5000
14843,Moncloa,184.0,6,4,585000,3179
14842,Moncloa,204.0,3,3,580000,2843
14841,Moncloa,306.0,5,5,998000,3261
14840,Moncloa,129.0,3,1,630000,4884
14837,Moncloa,277.0,5,5,1350000,4874
14836,Moncloa,163.0,7,2,680000,4172
14833,Moncloa,102.0,3,1,890000,8725
14832,Moncloa,79.0,2,1,260000,3291
14831,Moncloa,425.0,3,3,1500000,3529
14830,Ciudad Universitaria,262.0,5,3,960000,3664
14829,Valdezarza,70.0,3,1,159900,2284
14828,Moncloa,160.0,4,3,449000,2806
14827,Moncloa,210.0,6,2,945000,4500
14826,Moncloa,91.0,3,2,349000,3835
14824,Argüelles,58.0,2,1,298500,5147
14823,Moncloa,200.0,5,3,830000,4150
14822,Moncloa,260.0,5,5,690000,2654
14820,Moncloa,116.0,3,2,575000,4957
14819,Moncloa,300.0,5,4,998000,3327
14818,Moncloa,463.0,4,5,1395000,3013
14817,Valdezarza,64.0,3,1,174000,2719
14813,Valdezarza,83.0,2,1,247000,2976
14812,Argüelles,50.0,1,1,199900,3998
14811,Argüelles,71.0,3,2,265000,3732
14810,Valdemarín,233.0,4,4,940000,4034
14809,El Plantío,387.0,8,7,599000,1548
14808,Casa de Campo,58.0,3,1,215000,3707
14806,Valdezarza,92.0,2,2,363500,3951
14805,Moncloa,138.0,0,1,450000,3261
